"Name" "price" "lon" "lat"
"2027" "180 Dartwood DrCheektowaga, NY" "$85,644" -78.721965 42.875144
"2028" "75 Summit AveWest Seneca, NY" "$116,329" -78.752537 42.8413113
"2029" "8550 Nottingham TerWilliamsville, NY" "$234,414" NA NA
"2030" "78 Rossler AveCheektowaga, NY" "$53,394" -78.795057 42.879759
"2031" "29 Maple StLackawanna, NY" "$112,755" -78.821129 42.831223
"2032" "105 Rose AveWest Seneca, NY" "$241,386" -78.763532 42.839047
"2033" "27 Exeter RdWilliamsville, NY" "$199,900" -78.746718 42.985447
"2034" "218 Rossler AveCheektowaga, NY" "$85,523" NA NA
"2035" "60 Poinciana PkwyCheektowaga, NY" "$175,814" -78.735254 42.925537
"2036" "1104 Maple RdAmherst, NY" "$40,000" -78.746319 42.991451
"2037" "6254 Main StWilliamsville, NY" "$29,777" -78.720522 42.966571
"2038" "298 Crosby AveKenmore, Kenmore, NY" "$179,900" -78.857111 42.965846
"2039" "4329 Union RdCheektowaga, NY" "$85,755" NA NA
"2040" "127 Bellwood AveWest Seneca, NY" "$128,025" NA NA
"2041" "24 Adlon PlCheektowaga, NY" "$78,343" -78.7957474 42.9187564
"2042" "3309 Harlem RdCheektowaga, NY" "$107,264" -78.78363 42.934073
"2043" "103 N Forest RdWilliamsville, NY" "$239,255" NA NA
"2044" "364 Ivyhurst Rd NAmherst, NY" "$156,365" NA NA
"2045" "640 Cottonwood DrWilliamsville, NY" "$200,158" -78.7622352 43.0044597
"2046" "840 Sweet Home RdAmherst, NY" "$104,900" NA NA
"2047" "15 Dorr StWest Seneca, NY" "$42,638" -78.798299 42.853799
"2048" "70 Seminole PkwyCheektowaga, NY" "$103,190" -78.759074 42.9198809
"2049" "322 Cherokee DrCheektowaga, NY" "$96,932" -78.7637332 42.9215861
"2050" "188 Reist StWilliamsville, NY" "$173,000" -78.752893 42.966799
"2051" "93 Balbach DrCheektowaga, NY" "$100,380" -78.757806 42.937559
"2052" "175 S Forest RdWilliamsville, NY" "$210,601" -78.7596676 42.9555418
"2053" "92 Parkwood AveKenmore, Kenmore, NY" "$90,205" -78.866127 42.960317
"2054" "1714 Kensington AveCheektowaga, NY" "$49,204" -78.794146 42.946281
"2055" "109 Keever AveLackawanna, NY" "$96,158" NA NA
"2056" "204 Aurora AveWest Seneca, NY" "$123,621" -78.7900219 42.860155
"2057" "71 Barnsdale AveWest Seneca, NY" "$77,671" -78.784121 42.856462
"2058" "308 Mang AveKenmore, Kenmore, NY" "$119,061" -78.8815 42.961834
"2059" "110 Rosemont DrAmherst, NY" "$152,018" NA NA
"2060" "184 W Maplemere RdWilliamsville, NY" "$166,602" -78.781842 42.9869714
"2061" "186 S Shore BlvdLackawanna, NY" "$93,636" -78.809528 42.827328
"2062" "113 Sharon PkwyLackawanna, NY" "$74,903" -78.821113 42.811455
"2063" "64 Hiler AveKenmore, Kenmore, NY" "$88,407" NA NA
"2064" "55 Beale AveCheektowaga, NY" "$104,514" -78.780404 42.934337
"2065" "3633 Grafton AveBlasdell, NY" "$89,960" -78.827688 42.785897
"2066" "329 Wimbledon CtWest Seneca, NY" "$117,900" NA NA
"2067" "26 Crosby AveKenmore, Kenmore, NY" "$164,900" -78.8674829 42.965883
"2068" "42 Kennedy DrLackawanna, NY" "$63,492" -78.800773 42.806645
"2069" "354 N Pleasant PkwyCheektowaga, NY" "$150,000" -78.798153 42.882607
"2070" "29 Brandon CtAmherst, NY" "$379,900" -78.766491 43.037857
"2071" "42 Love TerLackawanna, NY" "$227,000" NA NA
"2072" "575 Union RdWest Seneca, NY" "$209,900" NA NA
"2073" "109 Boxelder LnAmherst, NY" "$339,900" -78.8187541 43.0481107
"2074" "138 Electric AveWest Seneca, NY" "$73,147" NA NA
"2075" "106 Dirkson AveWest Seneca, NY" "$78,122" -78.790077 42.846433
"2076" "40 Kent StBlasdell, NY" "$130,792" -78.8246829 42.7920425
"2077" "42 Judith DrCheektowaga, NY" "$141,546" NA NA
"2078" "30 Belcourt StAmherst, NY" "$171,516" NA NA
"2079" "5670 Sheridan DrWilliamsville, NY" "$259,900" -78.7233931 42.9781829
"2080" "128 Ralston AveKenmore NW, Kenmore, NY" "$140,452" NA NA
"2081" "42 Carol DrCheektowaga, NY" "$63,672" -78.795045 42.924199
"2082" "71 Nash StWest Seneca, NY" "$74,812" -78.798775 42.869611
"2083" "280 Meadowlawn RdCheektowaga, NY" "Contact For Estimate" -78.727943 42.922353
"2084" "105 Martin AveBlasdell, NY" "$138,344" -78.831783 42.793585
"2085" "135 Ivanhoe RdCheektowaga, NY" "$67,653" -78.79738 42.926596
"2086" "194 Currier AveSloan, NY" "$69,095" -78.790372 42.896808
"2087" "1908 Union Rd #12West Seneca, NY" "$50,000" -78.755007 42.852157
"2088" "860 Elm AveWest Seneca, NY" "$177,554" NA NA
"2089" "17 Concord DrCheektowaga, NY" "$84,057" -78.785157 42.945556
"2090" "101 Toelsin RdCheektowaga, NY" "$173,717" NA NA
"2091" "52 Sprucewood DrCheektowaga, NY" "$154,155" -78.717539 42.8696119
"2092" "21 Chesterfield DrCheektowaga, NY" "$68,054" NA NA
"2093" "109 Viscount DrWilliamsville, NY" "$679,900" -78.725736 43.009648
"2094" "3 Hubbardston PlAmherst, NY" "$212,528" NA NA
"2095" "63 Fruehauf AveAmherst, NY" "$203,113" NA NA
"2096" "73 Jeffrey DrAmherst, NY" "$216,952" -78.796912 43.030975
"2097" "3605 Harlem RdCheektowaga, NY" "$88,278" NA NA
"2098" "39 Clearview DrWest Seneca, NY" "$329,900" NA NA
"2099" "334 McNaughton AveCheektowaga, NY" "$103,803" -78.771587 42.915825
"2100" "5171 Anfield RdAmherst, NY" "$489,900" NA NA
"2101" "15 Wellington RdCheektowaga, NY" "$124,900" NA NA
"2102" "294 Cleveland DrCheektowaga, NY" "$136,043" -78.788839 42.945154
"2103" "61 Colton StCheektowaga, NY" "$107,651" NA NA
"2104" "5572 Pine Loch LnWilliamsville, NY" "$823,617" -78.68241 42.9999449
"2105" "14 Briarcliff RdCheektowaga, NY" "$178,667" NA NA
"2106" "64 Santin DrCheektowaga, NY" "$151,384" -78.741837 42.920049
"2107" "6188 Sheridan DrAmherst, NY" "$840,000" -78.7026689 42.9783753
"2108" "4059 Main StAmherst, NY" "$288,232" -78.7998627 42.9641874
"2109" "160 Summer Hill LnBryant, Amherst, NY" "$490,000" NA NA
"2110" "91 N Seine DrCheektowaga, NY" "$75,000" -78.734757 42.871813
"2111" "2643 Union RdCheektowaga, NY" "$340,442" -78.7537183 42.883915
"2112" "110 Century RdCheektowaga, NY" "$113,208" -78.7978603 42.946802
"2113" "51 Pine Ct NWest Seneca, NY" "$339,308" -78.701425 42.848543
"2114" "426 Irvington DrAmherst, NY" "$749,500" NA NA
"2115" "74 Harris CtCheektowaga, NY" "$146,706" NA NA
"2116" "8195 Golden Oak CirWilliamsville, NY" "$480,000" -78.685872 42.9922501
"2117" "100 Kenview AveKenmore NW, Kenmore, NY" "$169,900" NA NA
"2118" "226 Griffith StSloan, NY" "$148,539" -78.7921031 42.8971636
"2119" "155 Avery PlCheektowaga, NY" "$172,722" -78.798074 42.913794
"2120" "85 Nantucket Dr WCheektowaga, NY" "$182,432" NA NA
"2121" "153 Bucyrus DrAmherst, NY" "$251,259" NA NA
"2122" "704 Cleveland DrCheektowaga, NY" "$191,595" -78.7734849 42.94531
"2123" "15 Thomas Jefferson LnAmherst, NY" "$546,023" -78.782647 42.975433
"2124" "19 Coralwood CtCheektowaga, NY" "$119,900" -78.788918 42.94541
"2125" "111 Wilshire RdCheektowaga, NY" "$128,500" NA NA
"2126" "113 E Grand BlvdCheektowaga, NY" "$184,585" -78.775738 42.920375
"2127" "300 Schoelles RdAmherst, NY" "$238,993" -78.758382 43.052418
"2128" "83 Preston RdCheektowaga, NY" "$106,391" -78.795418 42.925178
"2129" "150 Autumnwood DrCheektowaga, NY" "$165,227" -78.716207 42.874544
"2130" "627 S Ellicott Creek RdAmherst, NY" "$498,000" -78.801809 43.01976
"2131" "84 Gates StSloan, NY" "$161,571" -78.7906749 42.893602
"2132" "23 Burgundy TerAmherst, NY" "$239,137" NA NA
"2133" "305 Bellingham DrWilliamsville, NY" "$521,764" -78.7103173 42.9575378
"2134" "875 New RdAmherst, NY" "$297,858" NA NA
"2135" "28 Willink AveWest Seneca, NY" "$88,268" -78.80038 42.846466
"2136" "26 Vista CtWest Seneca, NY" "$499,900" -78.7791038 42.8094753
"2137" "47 Croy AveKensington, Cheektowaga, NY" "$191,537" -78.7984752 42.9461072
"2138" "82 Grand BlvdCheektowaga, NY" "$132,686" -78.7798261 42.92247
"2139" "119 Hemenway RdCheektowaga, NY" "$182,106" -78.7637481 42.9356452
"2140" "136 Helen StCheektowaga, NY" "$137,283" -78.7771764 42.8809654
"2141" "17 Roswell RdCheektowaga, NY" "$119,000" -78.798286 42.941474
"2142" "138 Steven DrCheektowaga, NY" "$208,313" -78.7222488 42.8637884
"2143" "3436 Dickens RdBlasdell, NY" "$209,322" -78.8101049 42.792326
"2144" "14 Yvette DrCheektowaga, NY" "$216,178" -78.745747 42.8675799
"2145" "1 Anthony DrLackawanna, NY" "$139,185" -78.811744 42.819701
"2146" "31 Willink AveWest Seneca, NY" "$116,545" -78.79988 42.846168
"2147" "38 Thomas Jefferson LnAmherst, NY" "$507,567" -78.7817139 42.974886
"2148" "401 Lamarck DrCheektowaga, NY" "$124,722" -78.775214 42.949041
"2149" "5151 Anfield RdAmherst, NY" "$514,900" NA NA
"2150" "5111 Anfield RdAmherst, NY" "$504,900" NA NA
"2151" "13 Princess DrCheektowaga, NY" "$359,816" -78.757756 42.942152
"2152" "29 Eastland PkwyCheektowaga, NY" "$133,125" -78.778139 42.915773
"2153" "67 Marne RdCheektowaga, NY" "$120,275" NA NA
"2154" "142 Angelacrest LnWest Seneca, NY" "$186,148" NA NA
"2155" "21 Shepard AveKenmore, Kenmore, NY" "$198,189" -78.871759 42.969451
"2156" "520 Meadow DrWest Seneca, NY" "$187,431" NA NA
"2157" "98 Campbell RdCheektowaga, NY" "$95,000" -78.795155 42.9365359
"2158" "256 Cortland AveTonawanda, NY" "$334,999" NA NA
"2159" "4582 Gentwood Dr #27Amherst, NY" "$539,900" -95.1814612 30.0498501
"2160" "18 Brookside DrWilliamsville, NY" "Contact For Estimate" -78.7371579 42.954118
"2161" "192 Rossler AveCheektowaga, NY" "Contact For Estimate" -78.7949639 42.882885
"2162" "31 Johnson StLackawanna, NY" "Contact For Estimate" -78.8264537 42.8121863
"2163" "109 Arthur AveBlasdell, NY" "Contact For Estimate" -78.829101 42.79662
"2164" "2223 Union RdWest Seneca, NY" "Contact For Estimate" -78.754102 42.8607609
"2165" "1435 Hopkins RdWilliamsville, NY" "Contact For Estimate" NA NA
"2166" "99 Princeton CtCheektowaga, NY" "Contact For Estimate" -78.746165 42.938635
"2167" "36 Barbara PlCheektowaga, NY" "Contact For Estimate" NA NA
"2168" "13 Virginia RdCheektowaga, NY" "Contact For Estimate" -78.755338 42.945701
"2169" "332 Center RdWest Seneca, NY" "$72,160" -78.7705174 42.8401501
"2170" "62 Spruce RdAmherst, NY" "Contact For Estimate" -78.804157 42.97898
"2171" "306 Sundown Trl #5BAmherst, NY" "Contact For Estimate" -78.7509932 42.9923169
"2172" "115 Smith DrLackawanna, NY" "Contact For Estimate" -78.8009708 42.8075
"2173" "242 Coventry RdKenmore, NY" "Contact For Estimate" -78.8819113 42.9835285
"2174" "46 Glenmar DrWest Seneca, NY" "Contact For Estimate" -78.718667 42.8154759
"2175" "430 Kinsey AveKenmore, Kenmore, NY" "$92,000" -78.88707 42.9670599
"2176" "2445 Genesee StCheektowaga, NY" "Contact For Estimate" -78.792428 42.919866
"2177" "520 Emerson DrAmherst, NY" "Contact For Estimate" -78.813793 42.986479
"2178" "50 Lynncrest TerCheektowaga, NY" "Contact For Estimate" NA NA
"2179" "73 Pacific AveLackawanna, NY" "Contact For Estimate" -78.797976 42.815713
"2180" "61 South DrAmherst, NY" "Contact For Estimate" -78.801508 42.9495379
"2181" "71 Long AveCheektowaga, NY" "Contact For Estimate" -78.7945699 42.921714
"2182" "46 Awood PlCheektowaga, NY" "Contact For Estimate" -78.776234 42.925187
"2183" "274 Cherokee DrCheektowaga, NY" "Contact For Estimate" -78.765568 42.92158
"2184" "40 Fradine DrCheektowaga, NY" "Contact For Estimate" NA NA
"2185" "7 Keph Dr #6Amherst, NY" "Contact For Estimate" -78.806491 43.002424
"2186" "51 Oakland RdWilliamsville, NY" "Contact For Estimate" NA NA
"2187" "65 Long AveCheektowaga, NY" "Contact For Estimate" -78.7945699 42.92161
"2188" "92 Brompton RdWilliamsville, NY" "Contact For Estimate" -78.7086321 42.968372
"2189" "228 Halstead AveSloan, NY" "Contact For Estimate" -78.7942829 42.896726
"2190" "40 Lynncrest TerCheektowaga, NY" "$165,000" -78.771541 42.947135
"2191" "116 Delray AveWest Seneca, NY" "Contact For Estimate" NA NA
"2192" "62 Strasbourg DrCheektowaga, NY" "$127,200" -78.735655 42.870223
"2193" "76 Edward StWilliamsville, NY" "Contact For Estimate" NA NA
"2194" "194 Harding RdWilliamsville, NY" "Contact For Estimate" -78.699056 42.959938
"2195" "821 Eggert RdAmherst, NY" "Contact For Estimate" -78.803465 42.950579
"2196" "8410 Wehrle DrWilliamsville, NY" "Contact For Estimate" -78.680514 42.956567
"2197" "2110 N Forest RdWilliamsville, NY" "Contact For Estimate" -78.7681571 43.006338
"2198" "208 W Elmview AveLackawanna, NY" "Contact For Estimate" -78.803582 42.822137
"2199" "55 Eggert RdCheektowaga, NY" "Contact For Estimate" -78.798436 42.924445
"2200" "169 Dwyer StWest Seneca, NY" "Contact For Estimate" NA NA
"2201" "69 Steiner AveWest Seneca, NY" "Contact For Estimate" NA NA
"2202" "223 Center StLackawanna, NY" "Contact For Estimate" -78.832531 42.819674
"2203" "83 Roland StSloan, NY" "Contact For Estimate" -78.789062 42.894398
"2204" "161 Ellen DrCheektowaga, NY" "Contact For Estimate" -78.755334 42.948445
"2205" "125 Victoria BlvdKenmore, Kenmore, NY" "Contact For Estimate" -78.874923 42.963895
"2206" "22 Edna PlLackawanna, NY" "Contact For Estimate" -78.8327709 42.823633
"2207" "45 Willowdale DrWest Seneca, NY" "Contact For Estimate" NA NA
"2208" "1780 Transit RdWest Seneca, NY" "Contact For Estimate" NA NA
"2209" "116 Relich AveLackawanna, NY" "Contact For Estimate" -78.807058 42.828894
"2210" "57 Baywood DrCheektowaga, NY" "Contact For Estimate" NA NA
"2211" "404 Cherokee DrCheektowaga, NY" "Contact For Estimate" -78.760674 42.921931
"2212" "263 Cayuga Creek RdCheektowaga, NY" "Contact For Estimate" NA NA
"2213" "79 Dona StLackawanna, NY" "Contact For Estimate" -78.7592641 42.9288645
"2214" "21 Fernald AveLackawanna, NY" "Contact For Estimate" -78.802504 42.82499
"2215" "18 Glenwood AveLackawanna, NY" "Contact For Estimate" -78.8454 42.824521
"2216" "3369 Clinton StWest Seneca, NY" "Contact For Estimate" -78.759142 42.855806
"2217" "82 E Girard BlvdKenmore, Kenmore, NY" "Contact For Estimate" -78.867892 42.971115
"2218" "86 Montfort DrCheektowaga, NY" "Contact For Estimate" -78.7530915 42.9473913
"2219" "374 Bernhardt DrAmherst, NY" "Contact For Estimate" -78.7816826 42.9523147
"2220" "44 Marne RdCheektowaga, NY" "Contact For Estimate" NA NA
"2221" "8686 Sheridan DrWilliamsville, NY" "Contact For Estimate" -78.668669 42.978403
"2222" "23 Huntleigh CirEggertsville, NY" "$280,416" -78.8016278 42.9824735
"2223" "75 Le Havre DrCheektowaga, NY" "Contact For Estimate" NA NA
"2224" "36 Harper RdAmherst, NY" "$230,335" NA NA
"2225" "48 Leonore RdAmherst, NY" "Contact For Estimate" NA NA
"2226" "870 Losson Rd #5Cheektowaga, NY" "$32,000" NA NA
"2227" "870 Losson Rd #9Cheektowaga, NY" "$32,000" NA NA
"2228" "870 Losson Rd #10Cheektowaga, NY" "$32,000" NA NA
"2229" " French RdCheektowaga, NY" "$50,000" -78.7258679 42.867831
"2230" "281 Bennett RdCheektowaga, NY" "$29,900" -78.744373 42.890228
"2231" " V L Clinton StWest Seneca, NY" "$110,000" -78.7472728 42.8559993
"2232" "160 Smith RdAmherst, NY" "$74,900" NA NA
"2233" "665 Tonawanda Creek RdAmherst, NY" "$64,900" -78.808501 43.052124
"2234" "3350 Niagara Falls BlvdAmherst, NY" "$69,900" NA NA
"2235" "47 Langner RdWest Seneca, NY" "$29,900" -78.783636 42.81983
"2236" "37 Orchard PlLackawanna, NY" "$137,725" NA NA
"2237" "47 Loxley RdCheektowaga, NY" "$114,271" -78.788954 42.920418
"2238" "105 Campbell RdCheektowaga, NY" "$46,237" NA NA
"2239" "75 Cresthaven DrCheektowaga, NY" "$110,451" NA NA
"2240" "262 Heather Hill DrWest Seneca, NY" "Contact For Estimate" -78.746342 42.810421
"2241" "66 Forest Hill DrWilliamsville, NY" "$153,722" -78.7610944 42.9858241
"2242" "101 Midland DrCheektowaga, NY" "$127,801" NA NA
"2243" "328 Wabash AveKenmore, Kenmore, NY" "$96,478" -78.882684 42.96472
