ID,name,price,lon,lat
300,"48 Holmes Dl Buckingham Lake - Crestwood, Albany, NY",339900 ,-73.8053159 ,42.6669085 
301,"42 Garfield Pl Albany, NY",26214 ,-73.7821514 ,42.6758074 
302,"8 Leonard St Krank Park - Cherry Hill, Albany, NY",25000 ,-73.7648069 ,42.6381629 
303,"355 State St #2ER Central Avenue, Albany, NY",199000 ,-73.7644184 ,42.6562079 
304,"266 Colonie St Arbor Hill, Albany, NY",115084 ,-73.7555579 ,42.6628346 
305,"831 Jay St Pine Hills, Albany, NY",184900 ,-73.7887057 ,42.6677789 
306,"23 Teunis St South End, Albany, NY",1500 ,-73.7614327 ,42.6384218 
308,"11 Eduardo Ct Albany, NY",539900 ,-73.8381347 ,42.6659807 
309,"1 Guilder Ct Albany, NY",344900 ,-73.7307881 ,42.7175220 
310,"511 2nd St West Hill, Albany, NY",49900 ,-73.7714777 ,42.6690345 
311,"252 Yates St Pine Hills, Albany, NY",110000 ,-73.7787770 ,42.6575640 
312,"848 Jay St Pine Hills, Albany, NY",152000 ,-73.7896756 ,42.6679041 
313,"277 S Manning Blvd New Scotland, Albany, NY",289900 ,-73.8027080 ,42.6588020 
314,"19 Hutton St Albany, NY",112500 ,-73.7376080 ,42.6787319 
315,"30 Holmes Ct Delaware Avenue, Albany, NY",159900 ,-73.7922403 ,42.6412429 
316,"1026 Washington Ave Melrose, Albany, NY",189900 ,-73.7956804 ,42.6751681 
317,"87 Southern Blvd Delaware Avenue, Albany, NY",134900 ,-73.7837514 ,42.6371084 
318,"98 3rd Ave Second Avenue, Albany, NY",5000 ,-73.7631420 ,42.6403214 
319,"1 Warbler Way Dunes, Albany, NY",244500 ,-73.8652462 ,42.7078679 
320,"249 3rd St West Hill, Albany, NY",87602 ,-73.7611046 ,42.6640375 
321,"20 Willo Ln #A Albany, NY",489000 ,-73.7583900 ,42.6988790 
323,"141 3rd Ave South End, Albany, NY",2500 ,-73.7644573 ,42.6413743 
324,"706 Greenwich Dr Dunes, Albany, NY",119800 ,-73.8595140 ,42.6977390 
325,"24 Fenway Dr Albany, NY",549900 ,-73.7462679 ,42.7062522 
326,"328 Ontario St Pine Hills, Albany, NY",189000 ,-73.7835258 ,42.6590389 
327,"59 Morris St Park South, Albany, NY",114038 ,-73.7703766 ,42.6523905 
328,"102 Terrace Ave Melrose, Albany, NY",92502 ,-73.7970953 ,42.6719314 
329,"58 Tremont St Albany, NY",17666 ,-73.8008848 ,42.6832165 
330,"546 Myrtle Ave Pine Hills, Albany, NY",184557 ,-73.7802667 ,42.6566709 
331,"53 Forest Ave Helderberg, Albany, NY",99657 ,-73.7899614 ,42.6496260 
332,"328 Manning Blvd Albany, NY",125500 ,-73.7859820 ,42.6711260 
333,"575 Washington Ave Beverwyck, Albany, NY",179999 ,-73.7783895 ,42.6657722 
334,"383 Loudon Rd Albany, NY",769000 ,-73.7534330 ,42.6973061 
335,"3 Locust Hill Rd Albany, NY",76457 ,-73.8893763 ,42.6944798 
336,"973 New Scotland Rd Normanskill, Albany, NY",175000 ,-73.8259536 ,42.6528908 
337,"777 Livingston Ave Albany, NY",59000 ,-73.7782800 ,42.6758910 
338,"206 Kent St Albany, NY",89900 ,-73.7858310 ,42.6713450 
339,"7 Winchester Pl Albany, NY",259717 ,-73.7888070 ,42.7223400 
340,"604 Bedford Sq Albany, NY",798000 ,-73.8861596 ,42.6855043 
341,"29 Bacon Ln Albany, NY",775000 ,-73.7512042 ,42.7062576 
342,"622 Clinton Ave West Hill, Albany, NY",100000 ,-73.7723395 ,42.6669193 
343,"52 Brent St Albany, NY",199900 ,-73.8545484 ,42.7421942 
344,"702 Delaware Ave Albany, NY",139950 ,-73.7968798 ,42.6336355 
345,"329 Madison Ave Center Square, Albany, NY",2395000 ,-73.7635572 ,42.6502593 
346,"32 Teunis St South End, Albany, NY",5000 ,-73.7614207 ,42.6380765 
347,"74 Bassett St South End, Albany, NY",9900 ,-73.7572871 ,42.6397445 
348,"28 Benson St Beverwyck, Albany, NY",114900 ,-73.7762945 ,42.6649373 
349,"6 Taprobane Ln Albany, NY",1298000 ,-73.7729372 ,42.7205833 
350,"10 Sage Est Albany, NY",1400000 ,-73.7426330 ,42.6939319 
353,"3 Burton Ln Albany, NY",634900 ,-73.7537560 ,42.7076260 
354,"10 Chatham Cir Albany, NY",1150000 ,-73.7345370 ,42.7197650 
355,"12 Joanne Ct Delaware Avenue, Albany, NY",47043 ,-73.7893556 ,42.6431867 
